,,
position 574,,"Phosphorylation of serine and threonine residues in PEST domains activates this process when it is mediated by calpains, and when mediated by the von Hippel-Lindau complex, a leucine at position 574 of HIF-1α is necessary."
,,
575 dollars,,It was the first American product to use vanadium steel and first sold for 575 dollars.
,,
576 members,,"During the infancy of the French Revolution, 576 members of this group signed the Tennis Court Oath after being locked out of a different meeting."
,,
577 members,,"Announced by Jean Bailly, it was signed by 577 members of the Third Estate after they were locked out of their meeting hall in the Palace of Versailles."
,,
579 BC,,"Having gained the throne in 579 BC thanks to the machinations of his predecessor’s wife Tanaquil, he lost it due to the machinations of his own daughter Tullia."
,,
580 light-years,,"Its name is corrupt Arabic for “hand of the mysterious woman.” Lying about 580 light-years away, it is the only star aside from our sun whose disk is visible from earth, a consequence of its enormous size."
,,
group of 581,,One broadcast to this group of 581 includes a portrait of its leader which induces “yelps of mental alarm”.
,,
582 lines,,"Several of them end with some variation of the phrase “and I shall remember you and another (*) song also.” This collection, whose works range from 3 to 582 lines, describes the seduction of Anchises by Aphrodite."
,,
583 people,,"For 10 points, name this deadliest ever “air” disaster which caused the deaths of 583 people after two planes collided at Los Rodeos airport."
,,
584 days,,"In one essay, this author claimed that women are not able to express themselves since the “whole way of life is like a mask.” This author defines the word “chingada” as “a mythical figure” and not a “mother of flesh.” This author wrote about the “mistress of Cortes” in “The Sons of (*) La Malinche.” A poem by this author begins and ends by describing a curving river and opens “a willow of crystal; a poplar of water.” This author wrote a 584-line poem corresponding to the 584 days of the Aztec calendar."
,,
585 feet below sea level,,"For 10 points, name this highly saline lake located in the eastern Danakil Depression, at 585 feet below sea level the lowest point in Africa, the largest completely within Djibouti and the third lowest lake in the world."
,,
586 BCE,,A synagogue located on this island has been in continued use since 586 BCE.
,,
587 nanometers,,It was first observed as a bright yellow emission line at 587 nanometers coming from the chromosphere of the sun.
,,
588 Achilles,,"Places where this planet’s gravitational pull balances out that of the sun are home to its moons 588 Achilles and 4709 Ennomos, members of the planet’s “Greek” and “Trojan” camps respectively."
,,
589 nanometers,,"When determining the chirality of a compound, it is common to use light at 589 nanometers, which is in this element’s D line."
,,
590 sonnets,,A writer born in this country composed a novel in English comprising 590 sonnets titled Golden Gate as well as a novel in which a mother searches for the titular “Suitable Boy” for her daughter.
,,
592 quintillion years,,"The first of these figures is recorded to have been 1,500 metres tall and to have lived for 592 quintillion years, and he had 102 children by Sunanda and Sumangala."
,,
593 quintillion years,,This religion’s legendary founder was born at the end of the third epoch of a descending time cycle and lived for about 593 quintillion years.
,,
594 CE,,This region’s calendar system traces to a project commissioned in 594 CE by Shashanka of Gauḍa.
,,
595 nm,,"This molecule is detected via its reaction with a dihydroethidium derivative, which produces a product with emission at 595 nm."
,,
596 mission,,Another pope with this name famously ordered a 596 mission to convert the Anglo-Saxons of Britain.
,,
597 BCE,,"This ruler sacked Jerusalem and destroyed its Temple in 597 BCE, ushering in the Babylonian Captivity."
,,
600 men,,"The subjects of this poem, which begins by stating “half a league” three times, “flashed all their sabres bare.” This poem, whose title group is composed of 600 men, was inspired by an event at the Battle of Balaclava."
,,
601 West 29th Street,,"Many of these workers were laid off after their employer left 601 West 29th Street in Chelsea and moved to a much smaller location, switching to a more automation-driven model."
,,
602 AD,,"The ascetic moralist (*) Pelagius was from this region, which in 602 received a Roman prior named Augustine as an evangelist."
,,
603 rhombus-shaped,,It consisted of 603 rhombus-shaped and 70 triangle-shaped glass fragments.
,,
604 pages,,Another artist from this country filled 604 pages with meaningless writing in Book From the Sky.
,,
605 BCE,,This 605 BCE clash saw the Babylonians under Nebuchadnezzar II crush an allied Egyptian and Assyrian force under Necho II.
,,
606 tweets,,"This author, who used 606 tweets to tell the story “Black Box,” wrote a chapter in which Sasha Blake’s daughter Ally writes her thoughts out in the form of a slide deck."
,,
607 BCE,,"A publication from this denomination, The Gentile Times Reconsidered, suggests that the destruction of Jerusalem occurred in 607 BCE, 20 years before the accepted date."
,,
608 promises,,A current head of state belonging to this party was elected governor after signing 608 promises in front of a notary.
,,
609 bricks,,"This museum’s bottom floor contains an exhibit of 609 bricks with names on them looming behind a sculpture of a different president, while its top floor is arranged in a circle around a wooden “Caryatid Veranda Post” on loan from Munich."
,,
610 overthrow,,Phocas’ failure to confront the Persian threat led to his own 610 overthrow by this son of an Exarch of Carthage.
,,
611 Pascals,,A system with p phases will have p choose 3 number of these points; one of them for water exists at .01 degrees Celsius and 611 Pascals.
,,
612 AD,,This 612 battle fought near the namesake river was the turning point of the second Goguryeo-Sui war.
,,
613 Mitzvot,,"During this event the main figure also was informed of the 613 Mitzvot, and that figure then proceeded to ask for forgiveness of his brother’s building of the Golden Calf."
,,
614 questions,,"This philosopher listed just purpose, proper authority, and right intention as criteria for a just war in a book whose 3,125 articles answer 614 questions with citations from such authorities as Averroes and the Church Fathers."
,,
615 nanometers,,One type of these events has a silicon absorption line at 615 nanometers.
,,
616 edict,,"Pope Nicholas V issued the bull Humani generis inimicus in an attempt to protect this group, whose origins may lie with a 616 edict issued by Sisebut."
,,
617 nm,,"Polyploid cells can be distinguished using this intercalating dye in flow cytometry, which has an emission maximum at 617 nm when bound to DNA."
,,
618 AD,,"For 10 points, name this dynasty founded in 618 A་D that preceded the Song Dynasty."
,,
620 miles,,"NASA sent a probe from the Poker Flats Research Range in Fairbanks to study these events, which can achieve heights of up to 620 miles."
,,
621 affairs,,This author of “One of These Days” also wrote about schoolgirl America Vicuna’s affair with a man who has 621 other affairs.
,,
622 event,,"For the points, Muhammad led his followers to Medina in what 622 event, Arabic for “migration”?"
,,
623 women,,"A character who has slept with at least 623 women in this novel orders the captain of the ship New Fidelity to raise a yellow flag, indicating the title disease."
,,
624 AD,,"For 10 points, name this 624 battle in which the Muslims were victorious over the Meccans."
,,
625 Upheaval,,Conflicts in this region have included the 625 Upheaval and a movement inspired by the Fourteen Points that began on March 1.
,,
626 C.E.,,"Identify this second Tang emperor, who in 626 C.E."
,,
627 Battle of Nineveh,,This Byzantine emperor defeated the Sassanids at the 627 Battle of Nineveh.
,,
629 refugees,,Salvini’s stance on immigration and refugees led him to declare “victory” in June when Spain agreed to take the 629 refugees aboard this rescue ship after Italy refused them entry.
,,
630 foot-tall,,That monument is a 630 foot-tall metal catenary curve.
,,
631 years,,"Name this dystopian novel, set 631 years after the Model T’s initial production began, in which John the Savage hangs himself after a failed revolt."
,,
632 Year,,"Brave New World is set in 632 Year of this industrialist, who is revered in the World State along with Sigmund Freud."
,,
633 nanometers,,"This widely used laser, which emits a wavelength of 633 nanometers, was the first gas laser to be developed."
,,
634 distinct peoples,,"Non-Inuit native people in Canada are given this name, of which the government now recognizes 634 distinct peoples."
,,
635 CSi,,"Twombly had a romantic relationship with this man, who was comissioned to paint a full size BMW 635 CSi and also created The Cardbird series as well as the White Paintings, though he is best known for his 'combines.'"
,,
636 feet tall,,"He employed a curved concrete roof in his design of Dulles Airport, while his best known work stands 636 feet tall on the banks of the Mississippi."
,,
639 series,,"Esperanto, Klingon, and Elvish languages are coded by three letters in the 639 series of this standards body that maintains quality control between countries."
,,
640 miles,,This island chain lies off the western edge of the (*) Sargasso Sea and is about 640 miles east of Cape Hatteras.
,,
641 AD,,"For 10 points, identify this Byzantine emperor in power from 610 to 641 AD, who fought a protracted war with the Sassanid Empire."
,,
642 AD,,The end of the Sassanid Empire is generally considered to be this 642 battle.
,,
"Index: 1, 644 in the Ryom-Verzeichnis catalog",,
,,
645 CE,,"This 645 CE set of policies promulgated in Japan shortly after the death of Prince Shotoku established the Ritsuryo, a strange mix of Legalistic laws and Confucian rhetoric adapted for Japanese conditions."
,,
646 images,,"The NimStim dataset consists of 646 images of these things, which the Dartmouth lab of John Lanzetta and Robert Kleck studied in relation to electric shock."
,,
647 Kelvins,,"For water, this property is 647 Kelvins and 22 megapascals."
,,
648 BCE,,This other martial art allowing both striking and grappling was introduced to the Greek Olympic Games in 648 BCE.
,,
649 CE Chinese translation,,"The name by which this Prajnaparamita, or Perfection of Wisdom text, is now known originates in a 649 CE Chinese translation by Xuanzang, although it may have been composed in the first centry CE."
,,
650 nm,,"For 10 points, identify this color with wavelength around 650 nm, the longest in the visible spectrum."
,,
651 crocodiles,,"In one story, this figure's vision was restored with gazelle milk after he was forced to hide out in a pair of oases, while in another story, he led his followers in harpooning 651 crocodiles and hippopotami outside the town of Edfu."
,,
654 CE,,"It was sold to an Edessan scrap metal dealer in 654 CE by a conquering Arab expedition, several centuries after locals declined Ptolemy III’s offer to rebuild this monument designed by Chares of Lyndus."
,,
655 nm,,"H alpha corresponds to a wavelength of about 655 nm so, like most of the lines in this series, it is visible."
,,
656 nm,,"For solar observation, the most common such filters are those centered at this emission line at 656 nm, which is especially useful for observing prominences."
,,
657 AD,,
,,
658 AD,,"The Kharijites formed in the aftermath of this indecisive 658 battle, in which the Umayyads and Hashimites fought to a draw."
,,
659 dollars,,"Hitting this wager requires picking the winner and runner-up in the correct order of finish, and would have netted you 659 dollars on a 2 dollar bet at the 2008 Belmont."
,,
660 kilometers,,"The velocities of these phenomena change abruptly at a depth of 660 kilometers, below which ringwoodite decomposes, as well as at the Moho discontinuity."
,,
661 AD,,
,,
662 erotic dalliances,,"One of the main characters; in spite of having had over 662 erotic dalliances, claims to have remained a virgin for a vow of love; the other male lead dies after falling while chasing his pet parrot."
,,
663 AD,,One of these countries allied with the kingdom of Silla against the other at a 663 battle at Baekgang.
,,
664 AD,,"For 10 points, name this 664 event at which Northumbria decided that it would follow the Roman system for determining the date of Easter."
,,
666 nanometers,,"Arabidopsis was also used in the discovery of this protein-conjugated pigment, which undergoes a cis–trans isomerization under red light at 666 nanometers."
,,
position 667,,"Its T664P mutant is known as the “O-helix mutant,” while the substitution of phenylalanine for valine at position 667 promotes chain termination by this protein."
,,
668 AD,,"Name this era from 57 to 668 AD, during which the Goguryeo, Baekje, and Silla predominated."
,,
669 members,,"Under the Blair government, members of this legislative body could no longer inherit their seats and reduced membership to 669 members."
,,
670 poem collection,,A term for women’s apartments is referenced by the title of a 670 poem collection named New Songs from the [this material] Terrace.
,,
671 BCE,,"The son of Sennacherib, in 671 BCE he defeated the Egyptian king Taharqa, becoming the first Mesopotamia king to rule Egypt."
,,
673 siege,,"First used against the Arabs during the 673 siege of Constantinople, this viscous liquid ignited on contact with water."
,,
674 Arab siege,,"Name this incendiary weapon used by the Byzantine navy to burn even wet and foating ships, which was useful for Con-stantine IV in repelling the 674 Arab siege of Constantinople."
,,
675 denarii,,"This emperor raised the salary of soldiers to 675 denarii on the deathbed advice of his father, who said that he only needed to mind the army and not the general population."
,,
676 lines,,One of his posthumous publications consists of 676 lines of unorganized propositions and begins with a response to G. E. Moore; this work is entitled On Certainty.
,,
678 innings,,This player then threw 678 innings with a 1.38 ERA.
,,
680 nanometers,,"At the start of this process, an antenna complex sends energy to a reaction center containing a molecule named for its absorption peak at 680 nanometers."
,,
681 BCE,,"For 10 points, identify this son of Sargon II, who ruled the Assyrian empire from 704 to 681 BCE and is ""destroyed"" in a Byron poem."
,,
683 CE,,"In 683 CE, the Kaaba burned and was reconstructed during a civil war between two people with this position."
,,
684 AD,,"An army of them defeated the force of Justinian II in 684 AD, allowing them some independence."
,,
685 viewers,,"One episode of this show caused 685 viewers to be taken to hospitals, and twelve thousand others reported mild symptoms."
,,
number 687,,"The first one created the Military Staff Committee, and three of the first five were concerned with “the Iranian question.” Number 85 allowed the Republic of Korea to defend against foreign attacks, number 687 defined “weapons of mass destruction,” number 478 addressed the status of Jerusalem, and number 794 created a task force for the Somalian conflict."
,,
688 CE,,"Another member of this people, Asparukh, won the 688 CE Battle of Ongal over Constantine IV, thus becoming the founder of a state of this people that had a major cultural center at Preslav."
,,
689 BC,,"Identify this king of Assyria and successor of Sargon II, who destroyed Babylon in 689 BC."
,,
690 sonnets,,"In addition to the memoir Two Lives, he created a character named Phil who works at Lungless Labs, in a novel consisting of 690 sonnets."
,,
692 steel saucers,,"Norman Foster designed this spaceship-like building in Cupertino to rest on 692 steel saucers, making it the largest base-isolated structure in the world."
,,
693 brief paragraphs,,"Part I of this work consists of 693 brief paragraphs and opens with a quote from Aristotle's Confessions, and this book uses the metaphor of a ""beetle-in-a-box"" to argue against the concept of a private language."
,,
694 AD,,Egica put forth legislation that took all land belonging to this Religious group and made them all slaves to Christians in 694 to combat a conspiracy that this group would overthrow the Christians.
,,
696 C.E.,,"Name this only ruler and founder of the second Zhou Dynasty, who recast the Nine Tripod Cauldrons after a loss to Tibet in 696 C.E."
,,
698 CE,,"This caliph appointed Hassan ibn al-Nu’man to conquer Roman Africa, resulting in the 698 destruction of Carthage."
,,
700 photographs,,A loophole in the Hays Code allowed Deane H. Dickason to release a quasi-pornographic documentary about “Virgins of [this island].” An anthropologist working on this island documented “child nurses” and modes of kinesthetic learning in a book containing over 700 photographs.
,,
701 BC,,"Identify this ruler, who established his capital at Ninevah and attacked Judah in 701 BC."
,,
Rule 702,,Relatively liberal rules for allowing these people were provided by Rule 702 of the 1975 Federal Rules of (*) Evidence.
,,
704 BCE,,This polity’s rulers rejected the title of (*) “viscount” (“VYE-count”) given to them under the fēngjiàn (“FUNG-j’yen”) system and instead claimed the title of “king” starting in 704 BCE.
,,
705 MEPs,,705 MEPs sit in this organization’s parliament.
,,
Project 706,,The initiator of this project organized it under Project 706 and promised that “we will eat grass and leaves for a thousand years” to ensure its success.
,,
"Index: 1, Boeing 707",,
,,
709 Chestnut Street,,"Name this ten-story red-brick office building, which stands at 709 Chestnut Street and was co-designed by Dankmar Adler."
,,
710 survivors,,"The sighting of another one of these by Frederick Fleet was ignored, and the Carpathia rescued 710 survivors from a ship captained by Edward Smith which collided with one of them."
,,
711 AD,,"The namesake of Gibraltar, Tariq ibn Ziyad, ensured the Islamic conquest of Spain by leading the force that won this decisive 711 battle against Visigoths under Roderic."
,,
712 position,,"In these proteins, the conserved proline at the 712 position is known to be mutated into a histidine in C3h/HeJ mice, and the Mal protein is an adaptor protein that associates with this class of proteins."
,,
714 times,,"For 10 points, name these events that happened 60 times in 1927 and 714 times during the career of a certain former Red Sox pitcher."
,,
715 BC,,In 715 BC he was transfigured into the war god Quirinus and earlier had led the abduction of the Sabine women.
,,
716 times a second,,"They are not black holes, but one of these in the Terzan 5 cluster spins 716 times a second, and the Hulse-Taylor binary system has two."
,,
717 BCE,,"The last king of this city, Pisiris, was defeated by Sargon II in 717 BCE."
,,
718 AD,,The beginning of the Reconquista is often traced to the defeated of the Cordoba Caliphate by Asturias under Pelayo at this 718 battle.
,,
720 miles,,"After his ship Endurance became trapped and sank in Antarctic sea ice, this explorer and his crew first camped on ice floes, then headed to Elephant Island, then finally sailed 720 miles across open ocean to South Georgia Island to safety."
,,
721 AD,,A 721 siege of this city was also a major blow to the Muslim conquest of Europe.
,,
722 times,,"Upton Sinclair coined the phrase “nature will castigate those who don’t (*) [do this activity],” for a man who recommended that this activity be done a few dozen times for bread, or 722 times for a green onion."
,,
723 AD,,Name this 723 victory for Charles Martel over Abdul Rahman's Umayyad (oo-MAI-ed) forces.
,,
724 CE,,"Give the English or Arabic name that denotes this 724 CE battle between the Turgesh khaganate under the warlord Suluk and the Umayyad Caliphate, which was fought on the banks of the river Jaxartes."
,,
726 demerits,,This leader of the 1874 Black Hills Expedition graduated last in his class at West Point with an amazing 726 demerits in four years.
,,
Boeing 727 jet,,"This former partner at Bear Stearns flew Bill Clinton dozens of times on his private Boeing 727 jet, which was nicknamed “the Lolita express.” For 10 points, name this billionaire who assembled and pimped out a network of underage girls from his Florida estate."
,,
728 BCE,,"This other Assyrian king conquered Syria and Palestine, as well as taking over the Babylonian throne in 728 BCE."
,,
729 slabs,,"A temple in this city hosts what is called 'the world's largest book', a set of 729 slabs relaying the Tripitaka."
,,
730 tablets,,"It’s not South Korea, but 730 tablets in this country inscribed with the tripiṭaka are claimed to be the largest book in the world."
,,
731 kilometers,,"The ongoing OPERA experiment, which reported measuring faster-than-light neutrinos in 2011, fires particles from CERN and detects them 731 kilometers away at this Italian lab."
,,
732 AD,,"After this battle, its Frankish victor became known as “The Hammer.” For 10 points, name this 732 battle where Charles Martel stopped the Muslim invasion of Europe."
,,
734 yards,,"During his junior season, they were the first team in Division I history to score 50 points in a loss twice in the same season, including a 59-66 loss to Oklahoma despite Mahomes’s astonishing 52 for 88 with 734 yards."
,,
735 nanometres,,Absorptions at 463 and 735 nanometres give the naphthalenide [naff-THAL-een-eid] of an element in this group of the periodic table a deep green colour.
,,
736 hours,,This artist sat opposite her audience for a total of over 736 hours in the piece The Artist is Present.
,,
737 Max planes,,This aircraft manufacturer had to ground its fleet of 737 Max planes after a problem with the MCAS system.
,,
738 years,,The end to 738 years of rule by the Wittelsbach Dynasty came when the third king of this name gave up power in 1918.
,,
740 World War II veterans,,"Removal of this organ from 740 World War II veterans saw twice the incidence of cardiovascular disease, perhaps because it releases monocytes during stresses on the heart."
,,
742 Evergreen Terrace,,"This man, who also attacked Joe Quimby for releasing a twice convicted attempted murderer from prison, attempted to build an expressway on 742 Evergreen Terrace before being removed from office."
,,
zero point 744,,"(10 points) This scale calculates the force of attraction as zero point 359 times the effective nuclear charge over the radius of the element squared, to which addition of the constant zero point 744 gives good correlation with the Pauling Scale."
,,
747 Gambit,,One thinker proposed the “Ultimate Boeing (*) 747 Gambit” to defend this belief.
,,
749 CE earthquakes,,"This body of water conventionally names 363 and 749 CE earthquakes, which respectively destroyed Nabratein and Decapolis cities like Hippos."
,,
750 men,,"At that time, forbade any operation by a unit smaller than 750 men as part of a conservative “war of attrition” policy, but, in 1968, he was succeeded by Creighton Abrams in his highest post."
,,
751 AD,,"Paper making was likely introduced to Europe following a 751 battle named for one of these things in Kyrgyzstan, held between the Abbasids and the Tang Dynasty."
,,
752 declaration,,Its rule was ended by a 752 declaration of Pope Zachary.
,,
753 BC,,This writer calculated that Rome was founded in 753 BC and subsequently created a Roman timeline in his namesake “chronology.”
,,
754 standard,,"The IEEE (""I-triple-E"") 754 standard expresses these values in terms of their (*) significand and defines edge cases like NaN (""nan"")."
,,
755 AD,,"Gao Xianzhi was defeated at this earlier event of the Tang Dynasty, a 755 battle with an Arab army where China’s losses led to discontent and the An Lushan rebellion."
,,
756 gift,,"Made to curry favor with the Pope against the Byzantines, this 756 gift by a Mayor of the Palace expanded the recently created Papal States."
,,
757 CE,,He took power by defeating Beornred in a civil war after the murder of Aethelbald in 757 CE.
,,
760 millimeters,,The height of a column of this liquid at standard pressure is exactly 760 millimeters.
,,
762 decimal places,,This name is given to the point 762 decimal places into pi where the number 9 is repeated six times.
,,
764 feet,,"The seventh deepest lake in the world, it has no outlet, and Wizard Island rises 764 feet above the surface on its west side."
,,
767 miles per hour,,It is approximately 767 miles per hour and objects exceeding it can produce a sonic boom .
,,
768 votes,,"A referendum on this country’s constitution was rigged with a system of white and black cards, leading to only 768 votes against it."
,,
769 works,,"A series with this first title word uses transparencies to overlay text onto gouaches, and is subtitled “a singspiel.” Before being sent to Auschwitz at the age of 26, Charlotte Salomon painted a series of 769 works titled [This noun]?"
,,
770 miles per hour,,"Under standard conditions, this quantity is about 770 miles per hour."
,,
771 BCE,,"Name this longest-reigning Chinese dynasty, whose “Western” period ended in 771 BCE."
,,
774 AD,,"This Germanic people, who give their name to the region of Italy that includes Milan, had kings including Liutprand (lee-oot-PRAND) and Alboin (AL-boh-een) during their 568 to 774 period in control of north and central Italy."
,,
776 B.C.,,A list of (*) participants in events at this site dating back to 776 B.C.
,,
777 Tower,,"In accordance with his desire to move beyond “the primitive hut,” this architect frequently builds towers with slightly curving sides, as evidenced by his 777 Tower and Charlotte’s Bank of America Corporate Center."
,,
778 AD,,Charlemagne’s forces were ambushed by Basques at this 778 battle in the Pyrenees.
,,
780 euros,,"This player formed the highest scoring trio with Neymar and Luis Suárez, and in November 2020 was fined 780 euros after taking his shirt off after scoring to honor his recently deceased coach Diego (*) Maradona."
,,
785 feet,,"At 785 feet in length and over thirty thousand gross tons, it was the largest liner of its time."
,,
"Index: 1, 786 AD",,
,,
787 Dreamliner,,This rival of Airbus produces the 787 Dreamliner in Washington state inside the world’s largest factory.
,,
790 classic Mayan paintings,,"This Mayan site in Chiapas is the home to the Temple of the Murals, a collection of 790 classic Mayan paintings."
,,
792 feet,,"This skyscraper across from City Hall on Broadway rises 792 feet and cost the retail magnate who commissioned it $13 million in 1910, and the tower bears his name."
,,
793 AD,,The Viking Age began with a 793 raid on one of these places at Lindisfarne.
,,
794 synod,,Charlemagne convened a 794 synod in this city that condemned Adoptionism.
,,
796 AD,,"Eric of Friuli assisted in their downfall, which concluded with a 796 campaign that destroyed their walled citadel known as the Ring and left their treasure in the hands of Charlemagne."
,,
798 Art Zone,,"This city’s 798 Art Zone is home to a Mansudae (“mahn-soo-day”) Art Studio Gallery, which exclusively exhibits art and propaganda from North Korea."
,,
800 parachute-trained desants,,"Two answers required.During a failed 1940s spying attempt, one of these two countries dropped 800 parachute-trained “desants” over the other’s lands, but nearly all of them were swiftly executed."
,,
801 chip,,"It was first prototyped in the 801 chip, although the 604e would later prove to popularize it for IBM."
,,
802 Caribbean passengers,,"This cruise ship, which in 1948 brought 802 Caribbean passengers to the United Kingdom, names a “generation” of Afro-Caribbean immigrants to England, many of whom were threatened with deportation or were denied health care in a 2018 scandal."
,,
806 AD,,The 806 instance of these events resulted in 68 monks being killed at Martyr’s Bay.
,,
808 followers,,"An old being of this type is struck by either a divine rod or a simple wooden mallet, and banished to a cave along with his 808 followers."
,,
810 authorizations,,"In February 2019, the U.S. government controversially approved 810 (“eight-ten”) authorizations to share nuclear power secrets with this country."
,,
811 AD,,He covered the time from Nicepho-rus’ death in 811 through the deposition of Michael VI in 1057.
,,
813 Otrantins,,This ruler ordered an invasion of Italy in which Antonio Primaldo and 813 fellow Otrantins were martyred.
,,
814 AD,,"The commanders at Fontenoy all descended from this great Frankish king, a Carolingian who controlled most of what's now France and Germany for decades until his 814 death."
,,
position 816,,An aspartate to valine mutation at position 816 of the KIT gene is strongly associated with an overabundance of these cells.
,,
817 poems,,A collection subtitled “This Other World” includes 817 of these poems written by Richard (*) Wright in his last years.
,,
819 days long,,"For some religious purposes, this culture used a calendar cycle based on the orbit of Jupiter that was 819 days long."
,,
chorus of 820,,"At Verdi’s funeral, a chorus of 820 singing “Va pensiero” was led by this Italian conductor, who later helmed the NBC Symphony Orchestra."
,,
824 AD,,"One man by this name was an Irish poet who became Bishop of Fiesole in 824 AD, while another authored the Interpretationes Vergilianae, a commentary on the Aeneid."
,,
825 CE,,"This man, called the Blackbird, moved from Baghdad to be the court musician to Abd ar-Rahman II at Córdoba circa 825 CE."
,,
826 works,,"A catalogue of 826 of this composer’s works, including over 500 concerti, was created by Danish musicologist Peter Ryom (“RUE-yum”)."
,,
827 AD,,Asa ibn al-Furat established Aghlabid control of this region in 827 which was later displaced by the Fatimid-backed Kalbi family.
,,
828 BCE,,This period lasted from 841 to 828 BCE in between the reigns of King Li of Zhou and King Xuan of Zhou.
,,
832 paintings,,"A namesake gallery hosts the 832 paintings that Marianne North bequeathed to this facility, whose early growth was spurred by the informal directorship of (*) Joseph Banks."
,,
833 AD,,"For 10 points, name this 833 meeting where Pippin of Aquitaine, Lothar, and Louis the German temporarily deposed their father Louis the Pious in a place named for its mendacity."
,,
"Index: 0, 835 senior officers",,
,,
836 AD,,"After conflicts arose between residents of Baghdad and his Turkish slave-soldiers, Al-Mu'tasim founded this city up the Tigris in 836 to serve as a new capital."
,,
840 times,,"In addition to a work that featured a motif repeated (*) 840 times, this mentor of the neoclassical group Les Six (“lay-sis”) wrote three atmospheric pieces, the first of which alternated between dominant G and D seventh chords."
,,
841 entry,,"A number of warrior burials, such as one excavated at South Great George’s Street, have been linked with the foundation of a Viking naval camp at this city’s site, recorded in the 841 entry of the Annals of Ulster."
,,
842 AD oath,,"During the power struggle after Louis I’s death, Louis the German and Charles the Bald swore this 842 oath of mutual support against Lothair."
,,
843 AD,,An 843 Treaty named for this city divided up the Carolingian Empire between the three sons of Louis the Pious.
,,
844 writings,,"Identify these 844 writings, the majority of which were addressed to their author's brother Theo."
,,
845 dollars,,"While attending St. Vincent-St. Mary, his eligibility for participation in extracurricular activities was questioned after he received two jerseys worth 845 dollars."
,,
"Index: 5, 846 CE",,
,,
847 people,,"Mount Pinatubo, located on this country’s island of Luzon, violently erupted in 1991, killing 847 people."
,,
848 AD,,"For 10 points, name this Tamil dynasty which ruled southern India for a second time beginning in 848 AD,"
,,
850 people,,"During a staging of the Nord-Ost musical in this decade, 850 people were taken hostage by Chechen terrorists."
,,
853 B.C.,,"Forces of this state were defeated at Qarqar by a coalition including King Ahab and Damascus in 853 B.C., but that coalition was later destroyed by Tiglath-pileser III, a king of this state."
,,
856 words,,"In the original French, this work’s longest sentence comes to 856 words, while one about the insomniac Marcel’s ‘waking dream’ comes to a modest 599."
,,
858 singers,,The composer's friend Emil Gutman coined the nickname of this symphony after witnessing 858 singers and 171 musicians play the piece at its premiere in Munich.
,,
859 CE,,"Fatima al-Fihri founded the University of al-Qarawiyyin, the world’s oldest, in this Darija-speaking country in 859 CE."
,,
860 miles long,,"Measuring about 860 miles long, its tributaries include the Rahad and Dindar."
,,
862 CE,,"Founded circa 862 CE by its namesake Varangian prince, it would remain in power until 1598."
,,
863 plan,,"This man promoted science in the 863 plan, inspired by the U.S. Star Wars program."
,,
OCM number 865,,"It is queried using three-digit OCM numbers for topics, such as 865 for ""Aggression Training,"" and OWC codes for cultures."
,,
867 children,,"None of the 867 children of a ruler of this kingdom was able to succeed him, partly because of the chaos caused when his Black Guard troops pillaged the country after his death."
,,
868 CE,,"A Chinese copy of it found in the Dunhuang cave, from 868 CE, is the oldest extant printed book."
,,
869 goals,,This Canadian player nicknamed “the Great One” holds a career record with 869 goals.
,,
870 nm,,"In photosynthetic purple bacteria, this compound instead serves as the reaction center, operating at 870 nm."
,,
872 people,,"This archipelago was once known as the “Cannibal Isles.” The Guinness World Record for most prolifc cannibal is held by Ratu Udre Udre (ON-dray ON-dray), a chief at Rakiraki on Viti Levu in this group, who ate between 872 and 999 people."
,,
874 AD,,"For centuries, cod has been an important resource for this Atlantic island country governed by the Althing parliament after Viking settlement in 874 AD."
,,
875 miles,,"Name this autonomous archipelago 875 miles west of Cape Roca, that is located on the Mid-Atlantic Ridge."
,,
star number 876,,The Laplace resonance is also found in star number 876 of this catalog.
,,
878 AD,,Arab and Persian pirates ransacked this city in an 878 massacre here.
,,
880 Hertz,,"Referred to as the diapason by the Pythagoreans, an example of these intervals would separate notes with frequencies of 440 Hertz and 880 Hertz, as they are defined by a two-to-one frequency ratio."
,,
881 Aleuts,,"During World War II, some 881 Aleuts were placed in makeshift internment camps inside abandoned salmon canneries."
,,
885 AD,,"The first ruler of this kingdom joined Ongendus's son Sigfred in attacking the lands of Charles the Fat, joining an 885 siege of a city defended by Count Odo and later agreed to the Treaty of Saint-Clair-Sur-Epte, swearing fealty to Charles the Simple after losing at Chartres."
,,
calling code of 886,,"This nation's international calling code of 886 lends its name to a restaurant serving ""three cup"" dishes in the East Village."
,,
887 known examples,,"Between European contact and 1868, all of the 887 known examples of them were toppled."
,,
893 CE,,"This Welsh monk from St. David’s Abbey is best known for writing a Life of King Alfred the Great in 893 CE, after he was invited to Alfred’s court and given the monasteries of Congresbury and Banwell."
,,
894 goals,,"Unfortunately for his opponents, he also scored 894 NHL regular season goals, earning him the nickname “The Great One.”"
,,
"Index: 2, 895 AD",,
,,
897 AD,,"Give the colloquial term for the 897 trial of Pope Formosus, in which the pontiff was charged with violating canon law by his successor and by a pissed-off Lambert II, who had previously been promised the crown."
,,
898 Momona Street,,"He lives on 898 Momona Street, and is accused of resembling Aladdin."
,,
900 horses,,A military commander who is discussed in this book of the Bible legendarily was so massive that his chariot took 900 horses to move and could feed a multitude with the fish caught in his beard after swimming.
,,
